brand,model,model_raw,year,price,currency,price_raw,mileage,mileage,location,country_code,state,listing_url,listing_date,engine,transmission,sold,active_listing,seller_name,seller_url,seller_verified,title,image_url,scraped_at
McLaren,650S,650S Spider,2016.0,139495.0,USD,"$139,495",16000.0,16k mi,"Suffolk County, New York, USA",US,NY,https://www.classic.com/veh/2016-mclaren-650s-spider-sbm11faa5gw005687-nOarmwp/,"Apr 17, 2024",,Automatic,y,n,Automatic,,n,2016 McLaren 650S Spider,https://images.classic.com/vehicles/912cbcfc9e0a056201369b8b106f50a387492d19.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:16.878465
McLaren,570GT,570GT MSO Cabbeen Collection,2019.0,135000.0,USD,"$135,000infoHighest Bid",7000.0,7k mi,"Scottsdale, Arizona, USA",US,AZ,https://www.classic.com/veh/2019-mclaren-570gt-sbm13gaa1kw888888-pJv29Xp/,"Apr 16, 2024",,Automatic,y,n,Automatic,,n,2019 McLaren 570GT MSO Cabbeen Collection,https://images.classic.com/vehicles/2bcf6cbd83855f9fc1835b988bad233dfac7acb7.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:16.880166
McLaren,570S,570S,2016.0,109000.0,USD,"$109,000",43000.0,43k mi,"Thousand Oaks, California, USA",US,CA,https://www.classic.com/veh/2016-mclaren-570s-sbm13daa4gw000821-p6j7P8p/,"Apr 9, 2024",,Automatic,y,n,Automatic,,n,2016 McLaren 570S,https://images.classic.com/vehicles/00bc20efc0d80f94d1bcf8a3a5ea0253b29ca2bb.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:16.886879
McLaren,GT,Artura GT4 Race Car,2023.0,211000.0,USD,"$211,000",1000.0,3k km (1k mi),"Scottsdale, Arizona, USA",US,AZ,https://www.classic.com/veh/2023-mclaren-artura-gt4-race-car-pa3004-nQYaGOn/,"Mar 19, 2024",,Automatic,y,n,2023 McLaren Artura GT4 Race Car,,n,2023 McLaren Artura GT4 Race Car,https://images.classic.com/vehicles/9a9fdf07cd001309657a1decba3b698885b88ad8.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:16.937385
McLaren,P1,P1,2014.0,1475000.0,USD,"$1,475,000infoHighest Bid",4000.0,4k mi,"California, USA",US,USA,https://www.classic.com/veh/2014-mclaren-p1-sbm12aba4ew000069-nBwZXmW/,"Mar 7, 2024",,Automatic,y,n,Automatic,,n,2014 McLaren P1,https://images.classic.com/vehicles/f72d387bafe6bc64b997208c2fcd82cc76cd919a.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:16.950462
McLaren,MP4-12C,MP4-12C,2012.0,81004.0,USD,"$81,004",46000.0,46k mi,"Austin, Texas, USA",US,TX,https://www.classic.com/veh/2012-mclaren-mp4-12c-sbm11aaa5cw001197-4olrZLn/,"Apr 3, 2024",,Automatic,y,n,Automatic,,n,2012 McLaren MP4-12C,https://images.classic.com/vehicles/c4d88ab343bc596854fea03c8f1de0126abfb1c0.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:17.060982
McLaren,MP4-12C,MP4-12C,2012.0,93500.0,USD,"$93,500",6000.0,6k mi,"Pasadena Hills, Florida, USA",US,FL,https://www.classic.com/veh/2012-mclaren-12c-coupe-sbm11aaa3cw000324-Wk21XRn/,"Mar 31, 2024",,Automatic,y,n,Automatic,,n,2012 McLaren MP4-12C,https://images.classic.com/vehicles/89f14ac400bd51f77523638aaa1f7097f34ca34a.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:17.068903
McLaren,650S,650S Spider,2016.0,110800.0,USD,"$110,800infoHighest Bid",9000.0,9k mi,"Kennesaw, Georgia, USA",US,GA,https://www.classic.com/veh/2016-mclaren-650s-spider-sbm11faa4gw005986-W9jrAGp/,"Mar 29, 2024",,Automatic,y,n,Automatic,,n,2016 McLaren 650S Spider,https://images.classic.com/vehicles/6ef2b54214ce765d90f97272367c7400ca124b19.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:17.070540
McLaren,Speedtail,Speedtail,2020.0,1720000.0,USD,"$1,720,000infoHighest Bid",426.0,426 mi,"Town of North Salem, New York, USA",US,NY,https://www.classic.com/veh/2020-mclaren-speedtail-sbm23gdg4lw403097-n35dREp/,"Mar 26, 2024",,Automatic,y,n,Automatic,,n,2020 McLaren Speedtail,https://images.classic.com/vehicles/b3b942b2bd034e8b5dc154534a8c3892589cf732.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:17.075531
McLaren,Speedtail,Speedtail,2020.0,1677000.0,USD,"$1,677,000infoHighest Bid",426.0,426 mi,"Town of North Salem, New York, USA",US,NY,https://www.classic.com/veh/2020-mclaren-speedtail-sbm23gdg4lw403097-n35dREp/,"Mar 25, 2024",,Automatic,y,n,Automatic,,n,2020 McLaren Speedtail,https://images.classic.com/vehicles/a906476754e50543a81637cf6a1506e8722458cc.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:17.077138
McLaren,MP4-12C,MP4-12C,2012.0,121811.0,USD,"$121,811",14000.0,14k mi,"Castro Valley, CA, USA",US,CA,https://www.classic.com/veh/2012-mclaren-mp4-12c-sbm11aaa9cw000652-nwlxyVW/,"May 29, 2022",,Automatic,y,n,Automatic,,n,2012 McLaren MP4-12C,https://images.classic.com/vehicles/265fdb3176e2b330c803cf8ca7830e57c8b7bd36.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.006724
McLaren,570S,570S Spider,2018.0,182000.0,USD,"$182,000infoHighest Bid",2000.0,2k mi,"Westchester County, NY, USA",US,NY,https://www.classic.com/veh/2018-mclaren-570s-spider-sbm13faaxjw005038-p0bgaJn/,"May 27, 2022",,Automatic,y,n,Automatic,,n,2018 McLaren 570S Spider,https://images.classic.com/vehicles/f0df0f0b1d520b60b1b26cb3bd46c1795945564e.jpeg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.008314
McLaren,MP4-12C,MP4-12C,2012.0,125000.0,USD,"$125,000infoHighest Bid",5000.0,5k mi,"Fort Worth, TX, USA",US,TX,https://www.classic.com/veh/2012-mclaren-mp4-12c-sbm11aaa8cw001209-4rb1jy4/,"May 22, 2022",,Automatic,y,n,Automatic,,n,2012 McLaren MP4-12C,https://images.classic.com/vehicles/b136354320bb77b060c5c95d120d53005254a1ad.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.009178
McLaren,Speedtail,Speedtail,2020.0,2500000.0,USD,"$2,500,000infoHighest Bid",275.0,275 mi,"Indianapolis, IN, USA",US,IN,https://www.classic.com/veh/2020-mclaren-speedtail-sbm23gdg1lw403087-Wq7Okb4/,"May 20, 2022",,Automatic,y,n,Automatic,,n,2020 McLaren Speedtail,https://images.classic.com/vehicles/cff93abc60acecc9b9bed4b89a2f79bb.jpeg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.014832
McLaren,720S,720S Performance Coupe,2019.0,266000.0,USD,"$266,000",6000.0,6k mi,"Dallas, TX, USA",US,TX,https://www.classic.com/veh/2019-mclaren-720s-performance-coupe-sbm14dca4kw002-pGRq2jW/,"May 13, 2022",,Automatic,y,n,Automatic,,n,2019 McLaren 720S Performance Coupe,https://images.classic.com/vehicles/0ed92368709fc7cdead5e801e3bd88c22a9c1a8b.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.016597
McLaren,650S,650S Spider,2016.0,172000.0,USD,"$172,000infoHighest Bid",8000.0,8k mi,"Pittsburgh, PA, USA",US,PA,https://www.classic.com/veh/2016-mclaren-650s-spider-sbm11faaxgw005703-WvbN9XW/,"May 12, 2022",,Automatic,y,n,Automatic,,n,2016 McLaren 650S Spider,https://images.classic.com/vehicles/3091b80dac6cc9bc21dfb9260e4c0834790adb76.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.017576
McLaren,Senna,Senna GTR,2020.0,1275000.0,USD,"$1,275,000infoHighest Bid",435.0,700 km (435 mi),"Los Angeles, CA, USA",US,CA,https://www.classic.com/veh/2020-mclaren-senna-gtr-sbm15tcb5lw825044-peljQMW/,"May 10, 2022",,Manual,y,n,,,n,2020 McLaren Senna GTR,https://images.classic.com/vehicles/b527e425b7264a0c6c534cd11712d0e2f8641aa2.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.018339
McLaren,675LT Spider Carbon Series,675LT Spider Carbon Series,2016.0,414000.0,USD,"$414,000infoHighest Bid",2000.0,2k mi,"West Palm Beach, FL, USA",US,FL,https://www.classic.com/veh/2016-mclaren-675lt-spider-carbon-series-sbm11saa3g-Wkmrwz4/,"May 5, 2022",675L,Automatic,y,n,2016 McLaren 675LT Spider Carbon Series,,n,2016 McLaren 675LT Spider Carbon Series,https://images.classic.com/vehicles/ab70ac9b118b9acecc52f78d060102dedfbc22b5.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.022360
McLaren,720S,720S Spider Performance,2020.0,290000.0,USD,"$290,000infoHighest Bid",9000.0,9k mi,"Southlake, TX, USA",US,TX,https://www.classic.com/veh/2020-mclaren-720s-spider-performance-sbm14fca7lw00-4aAPXL4/,"Jun 21, 2022",,Automatic,y,n,Automatic,,n,2020 McLaren 720S Spider Performance,https://images.classic.com/vehicles/4662de98b44dfdbe6bce6343beab24c5f0786d17.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.105487
McLaren,650S,650S Spider,2015.0,174000.0,USD,"$174,000",4000.0,4k mi,"Oconomowoc, WI, USA",US,WI,https://www.classic.com/veh/2015-mclaren-650s-spider-sbm11faa2fw003555-pJvmvap/,"Jun 18, 2022",,Automatic,y,n,Automatic,,n,2015 McLaren 650S Spider,https://images.classic.com/vehicles/cbabf8f67f0002978b28429603a38822d0a397cc.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.107891
McLaren,Speedtail,Speedtail,2020.0,2350000.0,USD,"$2,350,000infoHighest Bid",23.0,23 mi,"Beverly Hills, CA, USA",US,CA,https://www.classic.com/veh/2020-mclaren-speedtail-sbm23gdg3lw403060-n8wG5R4/,"Jun 14, 2022",,Automatic,y,n,Automatic,,n,2020 McLaren Speedtail,https://images.classic.com/vehicles/7d29f5a086093856d430e303c67f6450579a4576.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.110230
McLaren,720S,720S Performance,2018.0,250000.0,USD,"$250,000",8000.0,8k mi,"Monterey County, CA, USA",US,CA,https://www.classic.com/veh/2018-mclaren-720s-performance-sbm14dca9jw001190-n2Lz8Bp/,"Jun 14, 2022",,Automatic,y,n,Automatic,,n,2018 McLaren 720S Performance,https://images.classic.com/vehicles/7b94696f23bf20cc1f53ae5c67fe75e87501b780.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.111044
McLaren,650S,650S Spider,2015.0,100000.0,USD,"$100,000infoHighest Bid",27000.0,27k mi,"Glendale, AZ, USA",US,AZ,https://www.classic.com/veh/2015-mclaren-650s-spider-sbm11faa1fw004051-nlwNNJ4/,"Mar 19, 2022",,Automatic,y,n,Automatic,,n,2015 McLaren 650S Spider,https://images.classic.com/vehicles/4b93f3ad58777f1e6f018a78e51456ed.jpeg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.363065
McLaren,600LT,600LT,2020.0,259000.0,USD,"$259,000",5000.0,5k mi,"Redwood City, CA, USA",US,CA,https://www.classic.com/veh/2020-mclaren-600lt-sbm13saa4lw008075-WvqvDyn/,"Mar 18, 2022",600L,Automatic,y,n,Automatic,,n,2020 McLaren 600LT,https://images.classic.com/vehicles/ef30d97d6381123cb7f375054c70302dcc42e8b8.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.366149
McLaren,570GT,570GT,2017.0,150000.0,USD,"$150,000",14000.0,14k mi,"Monroe, WI, USA",US,WI,https://www.classic.com/veh/2017-mclaren-570gt-sbm13gaa7hw001352-n3PakDW/,"Mar 10, 2022",,Automatic,y,n,Automatic,,n,2017 McLaren 570GT,https://images.classic.com/vehicles/07c51539b41ef1124fc59b07fff4da4ca052fb81.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.371261
McLaren,Speedtail,Speedtail,2020.0,2700000.0,USD,"$2,700,000",275.0,275 mi,"Fernandina Beach, FL, USA",US,FL,https://www.classic.com/veh/2020-mclaren-speedtail-sbm23gdg1lw403087-Wq7Okb4/,"Mar 5, 2022",,Automatic,y,n,Automatic,,n,2020 McLaren Speedtail,https://images.classic.com/vehicles/4b5625292bfec2423ca90f1f92e23f0f6fae6cdc.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.373269
McLaren,570S,570S GT4 Race Car,2019.0,160000.0,USD,"$160,000",8000.0,8k mi,"Newtown Township, PA, USA",US,PA,https://www.classic.com/veh/2019-mclaren-570s-gt4-race-car-07394-pdvQAwn/,"Feb 24, 2022",,Automatic,y,n,2019 McLaren 570S GT4 Race Car,,n,2019 McLaren 570S GT4 Race Car,https://images.classic.com/vehicles/2b3e66b07fab533f1708efb3be1ce92868110fe9.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.379059
McLaren,Senna,Senna GTR,2020.0,1050000.0,USD,"$1,050,000infoHighest Bid",684.0,1k km (684 mi),"Palo Alto, CA, USA",US,CA,https://www.classic.com/veh/2020-mclaren-senna-gtr-sbm15tcb7lw825045-WRmKjGn/,"Apr 29, 2022",,Manual,y,n,,,n,2020 McLaren Senna GTR,https://images.classic.com/vehicles/ae268b5d93832a680d5b50b526b23356ee5116b0.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.560866
McLaren,570S,570S GT4 Race Car,2019.0,134000.0,USD,"$134,000",5000.0,9k km (5k mi),"Lake County, IL, USA",US,IL,https://www.classic.com/veh/2019-mclaren-570s-gt4-race-car-116-nXOvYV4/,"Apr 25, 2022",,Automatic,y,n,2019 McLaren 570S GT4 Race Car,,n,2019 McLaren 570S GT4 Race Car,https://images.classic.com/vehicles/bdfa28c08d8914a6fba12095b91aef7ef1c4a274.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.561742
McLaren,570S,570S,2017.0,167000.0,USD,"$167,000",3000.0,3k mi,"Auburn, AL, USA",US,AL,https://www.classic.com/veh/2017-mclaren-570s-sbm13daa7hw001379-pdvb9Kn/,"Apr 23, 2022",,Automatic,y,n,Automatic,,n,2017 McLaren 570S,https://images.classic.com/vehicles/9380b4748ad81c635383a8884cabc9acfede2bc0.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.562484
McLaren,650S,650S Spider,2015.0,173000.0,USD,"$173,000",10000.0,10k mi,"Cape Coral, FL, USA",US,FL,https://www.classic.com/veh/2015-mclaren-650s-spider-sbm11faa4fw005016-p6rObVp/,"Apr 18, 2022",,Automatic,y,n,Automatic,,n,2015 McLaren 650S Spider,https://images.classic.com/vehicles/05b91c98b0b636f3d3d2fc321acc3eef0eb70102.jpeg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.563997
McLaren,570S,570S,2017.0,185000.0,USD,"$185,000",9000.0,9k mi,"San Diego, CA, USA",US,CA,https://www.classic.com/veh/2017-mclaren-570s-sbm13daa2hw003671-475ABlW/,"Apr 16, 2022",,Automatic,y,n,Automatic,,n,2017 McLaren 570S,https://images.classic.com/vehicles/ee5ee5bb9b4829512efd0fc725e11c6931b0a138.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.564739
McLaren,GT,GT,2020.0,181888.0,USD,"$181,888",6000.0,6k mi,"Longview, TX, USA",US,TX,https://www.classic.com/veh/2020-mclaren-gt-sbm22gca9lw000636-Wbbm5mW/,"Apr 14, 2022",,Automatic,y,n,Automatic,,n,2020 McLaren GT,https://images.classic.com/vehicles/b9e59c72a8a56e2dd813058bc3faedb78a1a4858.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.566407
McLaren,Senna,Senna,2019.0,1411000.0,USD,"$1,411,000",76.0,76 mi,"Redwood City, California, USA",US,CA,https://www.classic.com/veh/2019-mclaren-senna-sbm15aca4kw800422-Wkm7KJ4/,"Apr 7, 2022",,Manual,y,n,,,n,2019 McLaren Senna,https://images.classic.com/vehicles/05701d14f7e0fc291c467d03daae238e2ff0a195.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.570785
McLaren,Senna,Senna,2019.0,1411000.0,USD,"$1,411,000",75.0,75 mi,"Redwood City, CA, USA",US,CA,https://www.classic.com/veh/2019-mclaren-senna-sbm15aca4kw800422-Wkm7KJ4/,"Apr 1, 2022",,Manual,y,n,,,n,2019 McLaren Senna,https://images.classic.com/vehicles/c5dd1a4cd8794db1a6a0c7fa3c63982e092f24e0.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.573335
McLaren,675LT Spider Carbon Fiber,675LT Spider Carbon Fiber,2016.0,600000.0,USD,"$600,000",340.0,340 mi,"Redwood City, CA, USA",US,CA,https://www.classic.com/veh/2016-mclaren-675lt-spider-sbm11saa8gw067562-nKJOyx4/,"Mar 29, 2022",675L,Automatic,y,n,2016 McLaren 675LT Spider Carbon Fiber,,n,2016 McLaren 675LT Spider Carbon Fiber,https://images.classic.com/vehicles/f07dd2782a02b2e1774a5e04df55017eee44a9bc.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.574091
McLaren,570S,570S,2016.0,150000.0,USD,"$150,000",10000.0,10k mi,"Portland, OR, USA",US,OR,https://www.classic.com/veh/2016-mclaren-570s-sbm13daa3gw000597-4yM09y4/,"Feb 11, 2022",,Automatic,y,n,Automatic,,n,2016 McLaren 570S,https://images.classic.com/vehicles/ad9fba03c1faad25781b9a26c611ac431273859f.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.747854
McLaren,720S,720S Performance Coupe,2018.0,195000.0,USD,"$195,000infoHighest Bid",34000.0,34k mi,"New York, NY, USA",US,NY,https://www.classic.com/veh/2018-mclaren-720s-performance-coupe-sbm14dca7jw001-WjA1DJn/,"Feb 9, 2022",,Automatic,y,n,Automatic,,n,2018 McLaren 720S Performance Coupe,https://images.classic.com/vehicles/3a74866276250cdcf7a137a11618759e1dda27f8.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.749794
McLaren,P1,P1,2014.0,1710000.0,USD,"$1,710,000",1000.0,1k mi,"Brownsburg, IN, USA",US,IN,https://www.classic.com/veh/2014-mclaren-p1-sbm12aba5ew000047-pJvRXkp/,"Feb 3, 2022",,Automatic,y,n,Automatic,,n,2014 McLaren P1,https://images.classic.com/vehicles/a0d0188560649fd08ece4121485c9914203f5ec6.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.752727
McLaren,MP4-12C,MP4-12C,2012.0,125000.0,USD,"$125,000",3000.0,3k mi,"Costa Mesa, CA, USA",US,CA,https://www.classic.com/veh/2012-mclaren-mp4-12c-sbm11aaa3cw001294-45PPEkp/,"Feb 1, 2022",,Automatic,y,n,Automatic,,n,2012 McLaren MP4-12C,https://images.classic.com/vehicles/e73362b351c0bec46ec6899f229b2133c15fe39b.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.755327
McLaren,675LT,675LT,2016.0,375000.0,USD,"$375,000",6000.0,6k mi,"Redwood City, CA, USA",US,CA,https://www.classic.com/veh/2016-mclaren-675lt-sbm11raa3gw675174-Wqky8X4/,"Jan 31, 2022",675L,Automatic,y,n,Automatic,,n,2016 McLaren 675LT,https://images.classic.com/vehicles/25f00d9b247a7055cc69bd911d7279b934362e7a.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.758060
McLaren,P1,P1,2014.0,1705000.0,USD,"$1,705,000",2000.0,2k mi,"Scottsdale, AZ, USA",US,AZ,https://www.classic.com/veh/2014-mclaren-p1-sbm12abb3ew000024-3n2XPDp/,"Jan 29, 2022",,Automatic,y,n,Automatic,,n,2014 McLaren P1,https://images.classic.com/vehicles/c07c7a18ddb766162865c8026e61067940c9bb68.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.758937
McLaren,Senna,Senna,2019.0,1512500.0,USD,"$1,512,500",902.0,902 mi,"Scottsdale, AZ, USA",US,AZ,https://www.classic.com/veh/2019-mclaren-senna-sbm15aca5kw800462-4rNXq64/,"Jan 29, 2022",,Manual,y,n,,,n,2019 McLaren Senna,https://images.classic.com/vehicles/460cdf18f912326e89d7f8d040792819ad3b21dd.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.759737
McLaren,MP4-12C,MP4-12C,2012.0,180400.0,USD,"$180,400",3000.0,3k mi,"Scottsdale, AZ, USA",US,AZ,https://www.classic.com/veh/2012-mclaren-mp4-12c-sbm11aaa5cw001670-4ylrxDp/,"Jan 28, 2022",,Automatic,y,n,Automatic,,n,2012 McLaren MP4-12C,https://images.classic.com/vehicles/610dab8d11b2454a7f452a631000303339a1d581.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.760583
McLaren,MP4-12C,MP4-12C Spider,2014.0,159500.0,USD,"$159,500",26000.0,26k mi,"Scottsdale, AZ, USA",US,AZ,https://www.classic.com/veh/2014-mclaren-mp4-12c-spider-sbm11baa9ew003429-pPgO3PW/,"Jan 28, 2022",,Automatic,y,n,Automatic,,n,2014 McLaren MP4-12C Spider,https://images.classic.com/vehicles/8e4cdb617dbce1f62b07e702d4bdf6dba28145cb.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.761375
McLaren,MP4-12C,MP4-12C,2012.0,131600.0,USD,"$131,600",6000.0,6k mi,"Scottsdale, AZ, USA",US,AZ,https://www.classic.com/veh/2012-mclaren-mp4-12c-sbm11aaa7cw000813-pENNPD4/,"Jan 27, 2022",,Automatic,y,n,Automatic,,n,2012 McLaren MP4-12C,https://images.classic.com/vehicles/9adb5743ed9b56bad88bbd08bcf8200f0b2c1b1d.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.762932
McLaren,650S,650S Spider,2016.0,177000.0,USD,"$177,000",7000.0,7k mi,"Seekonk, MA, USA",US,MA,https://www.classic.com/veh/2016-mclaren-650s-spider-sbm11faa7gw005853-pglKJq4/,"Jan 17, 2022",,Automatic,y,n,Automatic,,n,2016 McLaren 650S Spider,https://images.classic.com/vehicles/e9bca3b882a284a866c29d725a3e7b0a0332b98d.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.763805
McLaren,720S,720S Luxury Launch Edition,2018.0,330000.0,USD,"$330,000",462.0,462 mi,"Kissimmee, FL, USA",US,FL,https://www.classic.com/veh/2018-mclaren-720s-luxury-launch-edition-sbm14dca3j-pzDMljn/,"Jan 15, 2022",,Automatic,y,n,2018 McLaren 720S Luxury Launch Edition,,n,2018 McLaren 720S Luxury Launch Edition,https://images.classic.com/vehicles/796bc963f97462160aa432dee97c8855.jpeg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.764601
McLaren,600LT,600LT Spider,2020.0,291500.0,USD,"$291,500",87.0,87 mi,"Kissimmee, FL, USA",US,FL,https://www.classic.com/veh/2020-mclaren-600lt-spider-sbm13saa8lw007740-n8wR5K4/,"Jan 15, 2022",600L,Automatic,y,n,Automatic,,n,2020 McLaren 600LT Spider,https://images.classic.com/vehicles/84f0e0e157224ee40b88b890730799b5.jpeg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.765404
McLaren,620R,620R,2020.0,330000.0,USD,"$330,000",55.0,55 mi,"Kissimmee, FL, USA",US,FL,https://www.classic.com/veh/2020-mclaren-620r-sbm13haa6lw620345-nOwMJwn/,"Jan 15, 2022",,Automatic,y,n,Automatic,,n,2020 McLaren 620R,https://images.classic.com/vehicles/bdec5f2a115189e9abef8f6064a6a9c8.jpeg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.766147
McLaren,675LT,675LT,2016.0,374000.0,USD,"$374,000",2000.0,2k mi,"Kissimmee, FL, USA",US,FL,https://www.classic.com/veh/2016-mclaren-675lt-sbm11raa2gw675375-WbbEKyW/,"Jan 15, 2022",675L,Automatic,y,n,Automatic,,n,2016 McLaren 675LT,https://images.classic.com/vehicles/ff9d2cab5f9504d5e29a6efb82fa2276.jpeg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.766957
McLaren,570S,570S Spider,2018.0,275000.0,USD,"$275,000",1000.0,1k mi,"Kissimmee, FL, USA",US,FL,https://www.classic.com/veh/2018-mclaren-570s-spider-sbm13faa6jw004663-nwloO2W/,"Jan 15, 2022",,Automatic,y,n,Automatic,,n,2018 McLaren 570S Spider,https://images.classic.com/vehicles/693bd1255df525266f29a6617bb0bf42.jpeg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:14.767780
McLaren,F1,F1,1995.0,20465000.0,USD,"$20,465,000",242.0,390 km (242 mi),"Monterey County, CA, USA",US,CA,https://www.classic.com/veh/1995-mclaren-f1-sa9ab5ac9s1048029mclarenchassisno0-4VM2Ayp/,"Aug 13, 2021",,Manual,y,n,,,n,1995 McLaren F1,https://images.classic.com/vehicles/5f0c6c6b518f9ea3987746e3492fc1081a1518f1?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:15.244579
McLaren,Speedtail,Speedtail,2020.0,3140000.0,USD,"$3,140,000",396.0,396 mi,"Monterey County, CA, USA",US,CA,https://www.classic.com/veh/2020-mclaren-speedtail-sbm23gdg0lw403081-nlgQZv4/,"Aug 13, 2021",,Automatic,y,n,Automatic,,n,2020 McLaren Speedtail,https://images.classic.com/vehicles/95a2f9b490130499e9de3b4e864c3d34c506c9af.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:15.246297
McLaren,MP4-12C,MP4-12C,2012.0,90500.0,USD,"$90,500infoHighest Bid",37000.0,37k mi,"Faribault, MN, USA",US,MN,https://www.classic.com/veh/2012-mclaren-mp4-12c-sbm11aaa1cw000581-pz1YREW/,"Aug 10, 2021",,Automatic,y,n,Automatic,,n,2012 McLaren MP4-12C,https://images.classic.com/vehicles/dbe6860f63a9981454359c6f082b9bee92b26143.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:15.247028
McLaren,675LT Coupe,675LT Coupe,2016.0,265000.0,USD,"$265,000",2000.0,2k mi,"Titusville, FL, USA",US,FL,https://www.classic.com/veh/2016-mclaren-675lt-coupe-sbm11raa2gw675165-pPK9DrW/,"Aug 5, 2021",675L,Automatic,y,n,Automatic,,n,2016 McLaren 675LT Coupe,https://images.classic.com/vehicles/be34428353161a3fbe208a9a8abbd2d9f16ef6fe.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:15.248650
McLaren,570S,570S,2017.0,140000.0,USD,"$140,000",13000.0,13k mi,"Rancho Palos Verdes, CA, USA",US,CA,https://www.classic.com/veh/2017-mclaren-570s-sbm13daa2hw002892-4rk3KLn/,"Jul 28, 2021",,Automatic,y,n,Automatic,,n,2017 McLaren 570S,https://images.classic.com/vehicles/78c051c0c2e5e8327e4eb971a1058b17b1aa3de6.jpeg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:15.257446
McLaren,675LT,675LT,2016.0,251000.0,USD,"$251,000",9000.0,9k mi,"Los Angeles, CA, USA",US,CA,https://www.classic.com/veh/2016-mclaren-675lt-sbm11raa3gw675286-pJaqgGW/,"Jul 16, 2021",675L,Automatic,y,n,Automatic,,n,2016 McLaren 675LT,https://images.classic.com/vehicles/1bfb658af72277b39fbd919df7d4a03f65071de2.jpg?ar=16%3A9&fit=crop&w=600,2025-06-01T20:10:15.261714
